,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8
466,-0.2135736,-0.054575562,-0.3662731,0.03633891,0.14419788,1.7211676,-0.012104575,0.11249584
467,-0.061110348,-0.046570465,0.12681496,0.006720789,-0.00227952,-0.1573888,0.00083566085,0.014864922
468,0.5281497,0.22050336,-1.3156899,-0.040049493,-0.14508292,-1.1509633,0.032357205,-0.19150378
469,0.08227584,0.015976481,-0.6242888,0.016175367,0.036402807,0.48551476,-0.001530882,0.04731053
470,0.35624865,0.13760072,-0.87459576,-0.025335338,-0.10333459,-0.8833016,0.022364592,-0.1251091
471,-0.38376048,-0.18731919,0.8603208,0.03283947,0.08190706,0.4853859,-0.016348485,0.1276648
472,-0.24707447,-0.12601104,0.62978274,0.017102264,0.03063418,0.030463003,-0.006752234,0.060887635
473,-0.39558667,-0.21516365,1.2293591,0.026277862,0.040657572,-0.13786098,-0.01471987,0.11139572
474,-0.77395344,-0.38223004,2.1383295,0.055326015,0.13214721,0.5182426,-0.034237098,0.23828185
475,0.015348792,-0.03387454,0.13445947,0.00012981147,-0.03931467,-0.6145351,0.0039033033,-0.005176455
476,0.32597443,0.1376744,-1.6720304,0.014508508,0.04971753,1.0101991,0.003761068,0.026763499
477,-0.031555027,-0.0361612,-0.24748857,0.020575054,0.046829104,0.46550906,-0.0054501966,0.069221705
478,-0.45554623,-0.23356295,1.3656894,0.027905904,0.05051835,-0.052816644,-0.015932452,0.11660856
479,-0.17795233,-0.04688841,-0.2091098,0.024922065,0.09813009,1.1648514,-0.006608907,0.069728345
480,-0.62336946,-0.30664527,1.887844,0.034471907,0.06904195,-0.02619659,-0.0215295,0.14770997
481,-0.10156375,-0.030850634,-0.11367042,0.012593292,0.042914473,0.5014991,-0.0006220564,0.025844932
482,0.617452,0.247632,-1.2920219,-0.0535914,-0.20014367,-1.7715833,0.03942728,-0.24274273
483,0.06498498,-0.014170483,0.3463975,-0.01916764,-0.10894528,-1.4141474,0.0136909485,-0.08165327
484,0.2606798,0.14207032,-1.7489378,0.017288677,0.08258608,1.4868047,0.0033758543,0.026615709
485,0.5997871,0.27574068,-2.3424547,-0.013023317,-0.027022235,0.48693776,0.021970412,-0.09745145
486,0.35886857,0.14232339,-0.82604295,-0.029736023,-0.11644234,-1.023434,0.024700591,-0.1438786
487,0.02950582,-0.014809325,-0.21366678,0.009276792,0.003935434,-0.009783031,0.00051451847,0.025072128
488,-0.22925793,-0.15152052,0.57009083,0.030446924,0.0542223,0.18432039,-0.014751915,0.12594473
489,0.27959433,0.115565136,-1.0528003,-0.006409645,-0.028744157,-0.011273062,0.012900334,-0.053000838
490,-0.035999194,-0.06146334,0.46306276,-0.0040520653,-0.059971604,-0.9520022,0.0048285834,-0.017840534
491,-0.07273218,-0.056822836,0.15108915,0.009922527,0.0049993545,-0.106587514,-0.0011569932,0.029865235
492,0.20383582,0.04299298,-0.13318132,-0.02087079,-0.11329618,-1.3176498,0.016359467,-0.0914436
493,-0.2078803,-0.12162176,0.62091094,0.0152381435,0.015517734,-0.1665548,-0.006021615,0.05739945
494,0.29121712,0.107875675,-0.54694426,-0.028414782,-0.11753925,-1.1404662,0.022785366,-0.13454318
495,-0.0048205853,-0.04151094,0.19679148,0.00046303868,-0.03786765,-0.6154955,0.0035135113,-0.0036846697
496,0.15264824,0.01721923,0.44892985,-0.038367905,-0.18073544,-2.2176576,0.02371204,-0.15701367
497,0.23768052,0.15354006,-1.6830096,0.009535216,0.07012093,1.4075675,0.007961746,-0.011642069
498,-0.15759367,-0.09735547,0.46824956,0.012098186,0.0075230524,-0.19331482,-0.0036506355,0.04253611
499,0.3081192,0.118275866,-0.9645617,-0.012256406,-0.05633448,-0.35934326,0.015536603,-0.07294953
500,-0.1900818,-0.12795284,0.668172,0.015311457,0.005676456,-0.3311685,-0.006608341,0.0627515
501,0.06863141,-0.005975321,-0.21325676,0.0051058456,-0.0161312,-0.2464197,0.0025986284,0.010752171
502,0.35179523,0.13497566,-1.2457472,-0.005802892,-0.03342045,-0.038651273,0.012982391,-0.048115045
503,0.31711635,0.09110841,-0.6050536,-0.018881742,-0.103519656,-1.0694103,0.017017521,-0.08677685
504,0.36583152,0.13844883,-0.93601143,-0.0227625,-0.09625839,-0.8010726,0.021091796,-0.113998204
505,0.1605247,0.0825911,-1.4693637,0.029389955,0.11119853,1.6429565,-0.0047686435,0.08360356
506,-0.02332592,-0.046777725,0.44074178,-0.009206489,-0.07126426,-1.0319932,0.007994186,-0.04212019
507,0.13290331,0.034837425,-0.40557623,-0.0031192824,-0.034151778,-0.33013988,0.008196309,-0.028677016
508,-0.05262889,-0.071836025,0.49956512,-0.0013449267,-0.053075414,-0.90221214,0.0031160936,-0.0054436326
509,0.38668016,0.18891162,-1.5808083,-0.012053415,-0.025599793,0.278926,0.018707987,-0.08923301
510,-0.4502589,-0.20877373,1.1204823,0.029683016,0.074121565,0.34635928,-0.0153973065,0.11441177
511,0.05868697,0.0032915473,0.274598,-0.022793371,-0.10694871,-1.30304,0.016488977,-0.103749216
512,-0.35004824,-0.1887204,0.60547084,0.04563529,0.11701174,0.8788151,-0.02285834,0.18318778
513,0.044926316,0.09540343,-1.4969771,0.026843674,0.14621294,2.2273872,-0.0016126037,0.052050114
514,0.11945218,0.035995774,-0.35836762,-0.0057752132,-0.038854554,-0.37078974,0.009665001,-0.041466624
515,0.36819193,0.17990063,-1.8287413,0.0042011663,0.03182903,0.95326644,0.010659438,-0.02453205
516,-0.040745363,-0.043817326,-0.16663848,0.019864976,0.041213393,0.3690211,-0.0054601096,0.06819302
517,0.34545484,0.108928084,-0.28159106,-0.042660445,-0.18440786,-1.9972379,0.029046545,-0.18309866
518,0.30138162,0.15080813,-1.3419737,-0.0070020854,-0.010717228,0.35470733,0.0149936825,-0.06632185
519,0.03126079,0.032146454,-1.0203748,0.029698156,0.1127318,1.5353322,-0.006485857,0.08660114
520,-0.004618615,-0.03226313,-0.16177903,0.014379375,0.019351043,0.12568457,-0.002562955,0.047204167
521,0.040837854,0.068107456,-1.3788581,0.03238999,0.14681418,2.1108694,-0.0057834834,0.0841319
522,-0.042467073,-0.060391724,0.4758922,-0.005054131,-0.06084974,-0.95227003,0.0054339506,-0.02311796
523,-0.1951377,-0.124800056,0.5547974,0.019679032,0.025352389,-0.07210548,-0.008447543,0.07789427
524,0.09293014,0.036209308,-0.73734444,0.013234414,0.037908606,0.589271,0.0009254664,0.02920264
525,-0.30578023,-0.13920459,0.10037974,0.049530968,0.15534373,1.5401917,-0.022305172,0.1849513
526,0.14603695,0.07338476,-1.2179209,0.020937994,0.07801978,1.2073593,-0.001136072,0.052089006
527,-0.02189529,-0.042101488,0.118287474,0.0048062205,-0.017524164,-0.35561666,0.0015946329,0.0111500025
528,0.13981429,0.07598032,-0.93795705,0.006065637,0.028108194,0.61565244,0.006142482,-0.008142054
529,0.14050141,0.04958126,-0.75888455,0.008161098,0.01549428,0.33803326,0.0036126487,0.01073119
530,0.14507055,0.03923124,-0.6265816,0.0058539137,-0.0020391867,0.07195835,0.00406193,0.006476015
531,0.088196516,0.028380819,-0.118937865,-0.014088798,-0.06532204,-0.7029404,0.013498779,-0.07546073
532,-0.09913392,-0.01781933,-0.08717029,0.005833216,0.027627178,0.37367934,0.0033172294,-0.005525261
533,0.32028165,0.14310263,-1.0086228,-0.020543613,-0.071118295,-0.43420964,0.020782191,-0.113640726
534,0.11110139,0.06648064,-0.7310154,0.00011398643,0.007988706,0.35003185,0.008718912,-0.031760424
535,0.6779742,0.28452957,-2.025861,-0.033316378,-0.11703618,-0.6363689,0.031301655,-0.16940357
536,-0.06591061,-0.029147252,-0.33949608,0.02263686,0.069845304,0.8080288,-0.0056653693,0.06961182
537,0.25179377,0.11262249,-0.57358676,-0.028586693,-0.10279612,-0.9052031,0.023552746,-0.14272453
538,0.7700627,0.31300685,-2.1307752,-0.04108306,-0.1510422,-0.99612254,0.03567782,-0.19814369
539,-0.20222805,-0.1514816,0.8883157,0.014335766,-0.012029193,-0.6467206,-0.0073796697,0.06661028
540,0.08934182,0.011980832,-0.58715993,0.01591082,0.03031309,0.3866155,-0.0017101094,0.04887694
541,0.00878042,-0.015607521,-0.35888332,0.01705581,0.037625626,0.41506922,-0.003010124,0.052940816
542,0.3031737,0.12467777,-1.1367329,-0.006328188,-0.028593846,0.013190847,0.013143033,-0.052972227
543,0.12638044,0.044267848,-0.34065634,-0.0101762675,-0.050563827,-0.48093417,0.01216162,-0.061044455
544,0.33285895,0.1626469,-1.1341484,-0.022604045,-0.06752648,-0.30983004,0.022760455,-0.12774748
545,0.5813756,0.21583825,-1.1683594,-0.046059024,-0.18621925,-1.7195442,0.03438645,-0.2056261
546,0.031098634,0.017217092,-0.6369983,0.01691448,0.055293545,0.7649424,-0.0012764931,0.042431295
547,-0.329086,-0.18457139,0.9829546,0.02495388,0.039170295,-0.06937344,-0.013014417,0.103428155
548,-0.26261303,-0.14561889,0.4502275,0.0343389,0.082710356,0.58758104,-0.015911099,0.1340974
549,0.09515008,0.006961271,-0.03512758,-0.009420797,-0.06674381,-0.826043,0.0099699125,-0.047602206
550,0.016013026,0.014347553,-0.3559525,0.004368849,0.01229874,0.2396197,0.004673209,-0.007752478
551,-0.015132159,0.010065556,-0.35745353,0.006603904,0.026433155,0.41837177,0.0036886968,-0.0017078221
552,-0.01695937,-0.07165538,1.0061632,-0.026952498,-0.15611014,-2.1887262,0.014916688,-0.100836664
553,0.39153776,0.17360538,-1.4632399,-0.011573706,-0.03690131,0.065540545,0.01754389,-0.08053845
554,0.18150586,0.093881845,-1.2491513,0.013530426,0.056178033,1.0065353,0.0031981952,0.019894123
555,0.13946113,0.06223367,-0.6863969,-0.0006772578,-0.00655248,0.12888683,0.008553259,-0.029129088
556,-0.028024152,-0.0047189593,-0.56703275,0.023290344,0.07938166,1.0063989,-0.004957374,0.06779191
557,0.07129276,0.009866193,-0.25286496,0.0004496202,-0.021759529,-0.24346338,0.005698897,-0.013460964
558,0.45280775,0.19818714,-1.4397559,-0.023705173,-0.08042331,-0.40253183,0.024089025,-0.12921688
559,0.418044,0.18515036,-1.6537436,-0.0072597116,-0.020491876,0.29728666,0.015886597,-0.064472616
560,0.3205404,0.11794531,-0.9182743,-0.014563799,-0.068630256,-0.5213927,0.016483832,-0.08009642
561,-0.53005916,-0.25550494,1.6819927,0.022268794,0.035794318,-0.27203214,-0.013747741,0.092684776
562,-0.1572978,-0.080421984,-0.020745575,0.029279351,0.08232637,0.79820937,-0.010833986,0.10316375
563,0.27546522,0.11541127,-1.2924516,0.0055770054,0.015680328,0.53358674,0.0072415397,-0.006532669
564,-0.39565057,-0.22587761,1.170557,0.03364587,0.059188724,0.03835634,-0.018838476,0.14455897
565,-0.04168026,-0.054861084,0.6690038,-0.01692972,-0.09980561,-1.4025059,0.011385951,-0.071777016
566,-0.010774881,-0.006553918,-0.4500296,0.01804617,0.05389504,0.672301,-0.0027527362,0.050419927
567,-0.05053869,-0.02522251,-0.2254969,0.015169926,0.04124748,0.46440932,-0.0020522214,0.04095435
568,0.00283736,-0.019658208,-0.21957676,0.011911236,0.017747082,0.1586146,-0.0007391609,0.03354627
569,-0.15973558,-0.041318074,-0.35434878,0.029578805,0.113731295,1.3658557,-0.008688241,0.0883486
570,-0.07582767,-0.057199985,0.35538697,-3.695488e-06,-0.030225404,-0.53557456,0.0035678335,-0.009340346
571,0.24632075,0.10779653,-0.49559593,-0.030377138,-0.11128327,-1.026664,0.024180941,-0.14859214
572,0.56147206,0.23923187,-1.831181,-0.022705503,-0.07819435,-0.27547842,0.024856007,-0.12625736
573,-0.042336315,-0.091896325,1.0945818,-0.022607796,-0.14815417,-2.1646554,0.011946686,-0.07931656
574,0.14915413,0.0845021,-1.3782941,0.02422285,0.09737122,1.4927199,-0.0020854399,0.06096369
575,0.1484263,0.06713223,-1.0398121,0.014684752,0.049981162,0.8340398,0.0014471598,0.030414045
576,-0.36612266,-0.19522524,0.9075391,0.03357163,0.07330224,0.32865018,-0.017337572,0.1362071
577,0.054367512,-0.016563982,-0.04714261,0.0014529675,-0.0330838,-0.49064955,0.003869608,-0.001362592
578,0.032826513,-0.01472728,-0.21016206,0.009028479,0.0021088347,-0.03448786,0.00060257316,0.024538219
579,0.121121615,0.032257736,0.04732179,-0.024339274,-0.109254375,-1.2486961,0.018248145,-0.11251482
580,0.44116965,0.17781915,-1.4161391,-0.016265258,-0.06548281,-0.3054009,0.019498376,-0.09355658
581,0.28929916,0.1355119,-1.0901601,-0.012970019,-0.04024838,-0.06680748,0.017069045,-0.08531943
582,0.27186158,0.09199023,-0.37339133,-0.030171912,-0.1301309,-1.3518927,0.022902597,-0.13783118
583,0.24446341,0.11628309,-1.1656345,-0.00068915635,0.0029574633,0.40852317,0.010591306,-0.03585854
584,-0.15978393,-0.09804103,0.50060004,0.0108073205,0.0029943064,-0.2499293,-0.0030543767,0.037437856
585,0.03422311,0.018608227,-0.84545887,0.026625022,0.09049782,1.1983838,-0.005840514,0.0803898
586,0.10791102,0.02380959,-0.21417893,-0.007711027,-0.0516254,-0.5737357,0.009999651,-0.045823246
587,0.39078727,0.1956746,-1.9134336,0.0015629232,0.027488396,0.95482373,0.012589518,-0.03797078
588,0.07761344,0.024074398,-0.7250946,0.017859615,0.050008982,0.6932414,-0.0018136427,0.05001107
589,0.21013814,0.037670232,0.13360474,-0.031951424,-0.15924093,-1.9084337,0.02124842,-0.13185972
590,0.05360812,0.0337098,0.11201832,-0.027323145,-0.09877685,-1.0571806,0.02045331,-0.13439876
591,-0.10537176,-0.068208426,0.8867957,-0.021391928,-0.10701125,-1.4990127,0.013397094,-0.09299302
592,-0.08455376,-0.04489763,-0.24238579,0.024601825,0.07059118,0.7593854,-0.0073155314,0.08096376
593,0.3622875,0.13512741,-0.97603536,-0.019355603,-0.085404746,-0.6811327,0.019318497,-0.09981689
594,0.25835386,0.11774357,-1.2357401,0.0020069778,0.00965631,0.48537374,0.0092504695,-0.023896396
595,-0.102261305,-0.0820238,0.8149681,-0.012128063,-0.08492542,-1.2965577,0.008165516,-0.050704807
596,0.18167931,0.06622564,-0.8396263,0.004738264,0.0034289286,0.2337291,0.0057719536,-0.0034880936
597,0.10397667,0.02774392,-0.68628097,0.01408916,0.03129147,0.45973617,-8.548051e-05,0.037511528
598,-0.3532002,-0.1862303,0.7579546,0.03708458,0.088943645,0.5505777,-0.018620316,0.14821994
599,-0.5688671,-0.24420857,1.2416227,0.039862394,0.11949769,0.83475745,-0.021045398,0.15162134
600,-0.7989701,-0.383582,2.340463,0.046180084,0.105549514,0.20845476,-0.029710684,0.1994068
601,0.049572766,-0.015795529,0.07092279,-0.0046568513,-0.053145364,-0.7278304,0.0068658665,-0.026305825
602,-0.11669427,-0.06930953,0.018713161,0.022208653,0.05306597,0.45876455,-0.0072562434,0.07677406
603,0.20213017,0.07780253,-0.8607999,0.0007244125,-0.008418001,0.12592293,0.00813489,-0.020946115
604,-0.6718668,-0.31995142,1.7469819,0.047574513,0.12079254,0.5841099,-0.028016653,0.19750243
605,-0.007837802,-0.02861622,-0.3676561,0.02310162,0.054586023,0.5753667,-0.0064609274,0.07948318
606,0.066750646,0.019565739,-0.71882105,0.019555956,0.055969194,0.75409853,-0.0027669035,0.056919813
607,-0.12065826,-0.008667022,-0.9405229,0.044566005,0.18092331,2.3051245,-0.014324557,0.13960457
608,-0.38521916,-0.1810633,0.9053967,0.028023437,0.06967689,0.36654967,-0.0136839785,0.10607344
609,-0.15414342,-0.088653475,0.27867597,0.017829709,0.03378685,0.16485003,-0.0059052445,0.062016577
610,0.13169912,0.053753078,-0.39049727,-0.011715494,-0.0505345,-0.440822,0.013386019,-0.07011667
611,0.42276564,0.18495087,-1.5112422,-0.01429395,-0.04746753,-0.03679786,0.019166665,-0.09129906
612,-0.31707975,-0.16129422,0.6482804,0.031709686,0.077610984,0.49814606,-0.015001405,0.122311234
613,0.012189627,0.039476134,-0.9727833,0.024526276,0.105287656,1.4947469,-0.0034065656,0.060679466
614,0.5578867,0.22989342,-1.4976084,-0.03530442,-0.1297116,-0.9446579,0.030336807,-0.17242628
615,0.23924878,0.09225571,-1.1419013,0.00818786,0.018402666,0.4893344,0.005039405,0.0078136325
616,-0.002202779,-0.031192273,0.021695465,0.0048154145,-0.015114628,-0.29193062,0.002016127,0.009623706
617,0.37098542,0.13487008,-0.9736918,-0.019470975,-0.08861353,-0.7288182,0.019267706,-0.09892887
618,0.29453203,0.106665194,-0.6714802,-0.021782588,-0.09548296,-0.87975895,0.01953086,-0.10758567
619,-0.21082614,-0.0966233,0.5395231,0.008913286,0.012465179,-0.08473702,-0.0015405566,0.022183657
620,0.22235003,0.05931756,-0.28635186,-0.020295702,-0.10439168,-1.1484594,0.016837817,-0.09308517
621,-0.043215975,-0.044142857,0.04633387,0.009479925,0.0041833594,-0.08228129,-0.0005208999,0.027256846
622,-0.66491604,-0.3190269,2.415292,0.013997406,-0.0018979087,-0.91458833,-0.012088504,0.06648138
623,0.6421912,0.25095284,-1.4206425,-0.048902422,-0.18807605,-1.6296847,0.037134476,-0.22216837
624,-0.18322757,-0.108495876,0.44705117,0.018092997,0.028405212,0.031148538,-0.0068750978,0.06684852
625,0.19050106,0.08429651,-0.93301797,0.0017443597,0.0036543459,0.31332293,0.008147478,-0.021199495
626,0.320475,0.12299317,-1.1977221,-0.002817832,-0.022351969,0.06692333,0.011197943,-0.03607452
627,0.36686465,0.17339163,-1.6541464,-0.0017259642,0.0058843195,0.6074339,0.013111699,-0.045354635
628,0.4739758,0.17876048,-1.3308061,-0.02128477,-0.09270181,-0.6607994,0.021594731,-0.10894513
629,0.3065599,0.11471767,-1.0960778,-0.00424283,-0.02960863,-0.048496574,0.011541009,-0.04033053
630,0.26329097,0.07421886,-0.37585396,-0.022556998,-0.113508865,-1.2247171,0.01834708,-0.10208708
631,-0.06442289,-0.017024145,0.30286247,-0.0142435245,-0.054673254,-0.65614706,0.0125365555,-0.079616666
632,0.2138305,0.08754578,-0.97216535,0.0020478442,0.0002438575,0.26720095,0.007948078,-0.0179905
633,-0.1954779,-0.0970566,0.66492635,0.0026934892,-0.014917955,-0.43383867,0.0012283623,0.00015559793
634,-0.60636926,-0.2492224,1.4855287,0.030321985,0.09243147,0.5126951,-0.016413312,0.11088824
635,-0.233649,-0.07795124,0.4914508,0.0038109645,0.014976867,0.052223995,0.0022010878,-0.00853622
636,-0.43098575,-0.2121926,1.3160512,0.02118048,0.035059318,-0.16248962,-0.011757892,0.08518681
637,-0.22759514,-0.13455889,0.3911607,0.032239184,0.073038355,0.49162924,-0.014639068,0.12642294
638,0.4038284,0.1978546,-1.2675855,-0.031497788,-0.094204724,-0.53098065,0.028281545,-0.16660307
639,0.1404331,0.05769507,-0.8730813,0.010446005,0.029910877,0.5518521,0.002997633,0.016433805
640,-0.044401497,0.005947128,-0.021363094,-0.007976115,-0.020621933,-0.15037,0.010680255,-0.06138575
641,0.08103749,-0.004615754,0.015403211,-0.0069386736,-0.062323716,-0.81420565,0.00826836,-0.035247624
642,-0.087048516,-0.026396021,0.031630144,0.0033658668,0.008612804,0.09147052,0.0038668104,-0.010048419
643,0.2528793,0.10006884,-0.8386588,-0.01024938,-0.046368226,-0.2760921,0.014105938,-0.065656394
644,0.28301373,0.11978608,-0.4341575,-0.038853563,-0.14379108,-1.3983502,0.028517842,-0.18140021
645,0.048285276,0.058022097,-1.4921097,0.042102292,0.1720482,2.3654816,-0.011057448,0.12730312
646,-0.42835134,-0.20566615,1.0928569,0.029491983,0.06924172,0.28284466,-0.015355211,0.11553639
647,0.3305739,0.12815994,-0.9695083,-0.01639485,-0.0705111,-0.50516117,0.017839868,-0.08993375
648,-0.06655933,-0.017083526,-0.05623336,0.0035967305,0.010376908,0.13916285,0.0040823333,-0.009953588
649,-0.39642057,-0.20828757,0.9540388,0.037068687,0.08509806,0.43720284,-0.019438323,0.1508323
650,0.24911067,0.10528599,-0.6279806,-0.022809219,-0.08667333,-0.740416,0.020412276,-0.11752072
651,-0.31525338,-0.14143354,0.92730325,0.009607874,0.0122426,-0.20843866,-0.00337426,0.02797556
652,-0.4145126,-0.21384731,1.4870647,0.013195202,3.7185848e-05,-0.6114516,-0.008232869,0.05688572
653,0.28131518,0.11254047,-1.0950247,-0.0030814335,-0.019522246,0.08570308,0.011126682,-0.038497716
654,0.14068526,0.043799132,-0.12024979,-0.021075025,-0.09456735,-1.032135,0.017161608,-0.10155085
655,0.29173598,0.11294065,-0.7548555,-0.020226967,-0.08427814,-0.7114072,0.019184288,-0.10439488
656,-0.47367036,-0.15519145,0.76031506,0.025535516,0.10667992,1.0132766,-0.010083102,0.07338676
657,0.36854908,0.16878578,-1.3582859,-0.014488552,-0.04421596,-0.02682354,0.018889114,-0.09330869
658,0.04278323,0.04992432,-1.2119073,0.031654924,0.12981592,1.8170054,-0.00650673,0.08880043
659,0.033534586,-0.010149077,-0.46211654,0.019598246,0.043551072,0.49197316,-0.0041599274,0.064246655
660,0.23609927,0.087448,-0.26203573,-0.033363122,-0.13441998,-1.3952799,0.024528326,-0.15361314
661,-0.2836258,-0.14521581,0.20798305,0.04642874,0.13297062,1.2204773,-0.021410625,0.17834532
662,0.37373015,0.1630094,-1.2990059,-0.015087113,-0.05229736,-0.15674324,0.018785153,-0.09260762
663,0.2846571,0.09947607,-0.83805335,-0.010421183,-0.056926355,-0.43447152,0.013821874,-0.061571985
664,0.2932205,0.08326245,-0.19522573,-0.03563066,-0.16283666,-1.8096921,0.024767471,-0.15270248
665,0.20784977,0.07579392,0.07729027,-0.044983044,-0.17678793,-1.9428291,0.029667364,-0.19852641
666,-0.3462739,-0.114079565,-0.015561163,0.045323975,0.17125055,1.8855941,-0.01843113,0.15264636
667,0.2278843,0.08868304,-0.8964201,-0.0023490563,-0.018977903,0.026105553,0.009955604,-0.033684254
668,0.1872254,0.041485906,-0.18301375,-0.017572634,-0.09756064,-1.1186662,0.01487904,-0.08027327
669,0.25013855,0.082311116,-0.27310848,-0.030850526,-0.1334218,-1.418886,0.022891378,-0.13971028
670,0.2296991,0.11658076,-1.0852747,-0.0046135187,-0.006587483,0.30587873,0.012626324,-0.053463638
671,-0.26715758,-0.12458289,0.5040025,0.022985004,0.05896625,0.3997735,-0.009254139,0.080522716
672,0.042055905,-0.026380882,0.3632331,-0.01464523,-0.09500039,-1.2816069,0.011075668,-0.062300593
673,0.10176447,0.021555759,-0.12959899,-0.010888986,-0.062977865,-0.7175982,0.01144268,-0.058255345
674,-0.80656266,-0.3473134,1.7554338,0.060176805,0.18583626,1.3637111,-0.034180637,0.23869312
675,0.030812353,-0.001130715,-0.23527046,0.0046443716,-0.0028392747,-0.029761046,0.0034924597,0.001624763
676,0.08821067,0.06945133,-1.4782054,0.03617414,0.14735809,2.0838556,-0.00799695,0.105169654
677,0.20999509,0.068291485,-0.6698125,-0.0048790425,-0.03821012,-0.2886047,0.010163877,-0.037991107
678,-0.27282047,-0.072937205,-0.79040354,0.06570761,0.2541018,3.0265818,-0.026497584,0.22655308
679,0.09429827,0.015113644,0.17579646,-0.023248728,-0.110280044,-1.3185639,0.017017942,-0.10519734
680,0.0653162,0.023265108,-0.3861755,0.0015563816,-0.005835466,0.018377189,0.0060108304,-0.015331984
681,0.49475244,0.21208477,-1.6779782,-0.018193945,-0.06251751,-0.15456347,0.021838265,-0.10720208
682,0.17181611,0.027153619,0.109616086,-0.025922686,-0.1339755,-1.6168816,0.018176235,-0.10946888
683,0.26019093,0.103628255,-0.9901178,-0.0043152645,-0.02441753,0.0022039264,0.011417288,-0.042775154
684,0.36091116,0.14486581,-1.3725615,-0.0037436262,-0.021217078,0.1487056,0.012481548,-0.042701006
685,0.2727817,0.1278025,-1.1268299,-0.0077465363,-0.022278469,0.13043772,0.014314368,-0.064106524
686,0.109731555,0.037648432,-0.14615946,-0.016856227,-0.07473711,-0.7927549,0.015124813,-0.08695409
687,-0.22571316,-0.12449816,0.46320528,0.024464518,0.052000687,0.2802474,-0.010384075,0.09218535
688,-0.09874791,-0.040470004,-0.08911665,0.015341617,0.044723183,0.47633594,-0.0025132857,0.040868342
689,-0.21792725,-0.076978505,0.5930652,-0.0018194467,-0.009324208,-0.25302553,0.0047675483,-0.028762907
690,-0.29590943,-0.12680125,0.67883235,0.01559753,0.03918147,0.17222807,-0.0055740736,0.04835692
691,-0.30745858,-0.16489497,0.25023302,0.05280821,0.14824231,1.3351381,-0.025330614,0.20783776
692,0.41025493,0.18158008,-1.4698836,-0.014788635,-0.04807029,-0.04933133,0.019337034,-0.09366995
693,-0.23205075,-0.12688461,0.5903178,0.019236974,0.03319972,0.0450356,-0.007973298,0.07174364
694,0.06346446,0.008997515,0.18629201,-0.020849261,-0.09703271,-1.1594529,0.015845973,-0.09773013
695,0.014378905,0.005032584,-0.32303715,0.0066307634,0.013909161,0.21720602,0.0030770116,0.004609108
696,0.26934913,0.0753135,-0.55172426,-0.014373545,-0.08492241,-0.8758857,0.01446059,-0.0695796
697,0.096705824,0.02060055,-0.7081843,0.018232822,0.04302734,0.5757578,-0.0023909733,0.05558002
698,0.059427112,0.055071004,-0.68655235,0.003286019,0.026243947,0.5631269,0.007091049,-0.022111684
699,0.38427493,0.13812567,-1.0184708,-0.018768474,-0.08757966,-0.71221715,0.018983854,-0.09558639
